"ID","Purchase-date","Date","Time","Quarter","Qtr","Year","Month","Date","Special Day","Online Sale Offers ","Day","Weekend","Morning","Afternoon","Evening","Night","Gender","Customer ID","Gender
F=1665
M=1815","Product-Name","Item-Status","Quantity","Currency","Item Price","Shipping-Price","Ship-City","Ship-State","Ship-Postal-Code","Category","Total_
amount","Author ","Publication","Profit Percentage
 (%)","Profit (INR)","Cost Price","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65","2018-01-17T15:44:41+00:00","1/17/2018","3:44 PM","2018 - Q1","1","2018","1","17","0","0","3","0","0","1","0","0","0","B07FWXAZU","M","Ordinary and Partial Differential Equations","Shipped","1","INR","899","85","BAGRU","RAJASTHAN","303007","college","984"," M.D. Raisinghania","S. Chand Publishing","13","116.87","782.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66","2018-01-17T18:52:56+00:00","1/17/2018","6:52 PM","2018 - Q1","1","2018","1","17","0","0","3","0","0","0","1","0","0","B07FWWTTS","M","Ordinary and Partial Differential Equations","Shipped","1","INR","899","85","BALOTRA","RAJASTHAN","344022","college","984"," M.D. Raisinghania","S. Chand Publishing","13","116.87","782.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67","2018-01-18T10:08:06+00:00","1/18/2018","10:08 AM","2018 - Q1","1","2018","1","18","0","0","4","0","1","0","0","0","0","B07FWWYZZ","M","39 Years' Chapterwise Topicwise Solved Papers IIT JEE MAIN (2020-1979) Combo Pack 3 Books Sets (Mathematics Chemistry Physics)","Shipped","1","INR","680","85","PUNE","MAHARASHTRA","411011","competition ","765","Arihant Expert","Arihant Publications","17","115.6","564.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"68","2018-01-18T20:08:00+00:00","1/18/2018","8:08 PM","2018 - Q1","1","2018","1","18","0","0","4","0","0","0","0","1","0","B07FWVXYS","M","Ordinary and Partial Differential Equations","Shipped","1","INR","899","85","NEW DELHI","DELHI","110009","college","984"," M.D. Raisinghania","S. Chand Publishing","13","116.87","782.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69","2018-01-19T20:08:00+00:00","1/19/2018","8:08 PM","2018 - Q1","1","2018","1","19","0","0","5","0","0","0","0","1","0","B07FWWTTS","M","Ordinary and Partial Differential Equations","Shipped","1","INR","899","85","BALOTRA","RAJASTHAN","344022","college","984"," M.D. Raisinghania","S. Chand Publishing","13","116.87","782.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"70","2018-01-20T05:10:31+00:00","1/20/2018","5:10 AM","2018 - Q1","1","2018","1","20","0","0","6","1","0","0","0","1","1","B07FWYAZW","F","Surveying - Vol. 2","Shipped","1","INR","494","85","PAURI","UTTARAKHAND","246001","college","579","Duggal ","McGraw Hill Education","13","64.22","429.78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"71","2018-01-20T09:18:09+00:00","1/20/2018","9:18 AM","2018 - Q1","1","2018","1","20","0","0","6","1","1","0","0","0","0","B07FWWYTX","M","A Text Book of Optics","Shipped","1","INR","565","85","SILCHAR","ASSAM","788007","college","650","N Subrahmanyam","S. Chand Publishing","13","73.45","491.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72","2018-01-20T13:13:19+00:00","1/20/2018","1:13 PM","2018 - Q1","1","2018","1","20","0","0","6","1","0","1","0","0","1","B07FWWZUT","F","Shigley's Mechanical Engineering Design - SIE","Shipped","1","INR","757","85","KHARAGPUR","WEST BENGAL","721302","college","842","Richard G Budynas; J Keith Nisbett ","McGraw Hill Education","13","98.41","658.59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"73","2018-01-20T15:17:44+00:00","1/20/2018","3:17 PM","2018 - Q1","1","2018","1","20","0","0","6","1","0","1","0","0","1","B07FWVWUR","F","Microwave Devices and Circuits, 3e","Shipped","1","INR","308","85","BURLA","ODISHA","768018","college","393","Liao Yiwu ","Pearson Education India","13","40.04","267.96","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"74","2018-01-21T02:35:13+00:00","1/21/2018","2:35 AM","2018 - Q1","1","2018","1","21","0","0","7","1","0","0","0","1","0","B07FWYVSS","M","Shigley's Mechanical Engineering Design - SIE","Shipped","1","INR","757","85","NAGPUR","MAHARASHTRA","440010","college","842","Richard G Budynas; J Keith Nisbett ","McGraw Hill Education","13","98.41","658.59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"75","2018-01-21T16:01:58+00:00","1/21/2018","4:01 PM","2018 - Q1","1","2018","1","21","0","0","7","1","0","0","1","0","0","B07FWXSRX","M","39 Years' Chapterwise Topicwise Solved Papers IIT JEE Mathematics, Chemistry, Physics","Shipped","1","INR","768","85","Jamnagar","GUJARAT","361008","competition ","853","Arihant Expert","Arihant Publications","17","130.56","637.44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"76","2018-01-21T16:47:03+00:00","1/21/2018","4:47 PM","2018 - Q1","1","2018","1","21","0","0","7","1","0","0","1","0","1","B07FWYWVV","F","ESE 2018 Mains Examination: Electrical Engineering - Conventional Solved Papers - Paper - 2","Shipped","1","INR","640","85","CHENNAI","TAMIL NADU","600094","competition ","725","Team of Engineers Academy"," Engineers Academy Publication","17","108.8","531.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"77","2018-01-22T06:42:08+00:00","1/22/2018","6:42 AM","2018 - Q1","1","2018","1","22","0","0","1","0","1","0","0","0","0","B07FWXYRV","M","ESE 2020 Mains Examination: Electronics & Telecommunication Engineering - Conventional Solved Papers - Paper - 2","Shipped","1","INR","450","85","BENGALURU","KARNATAKA","560045","competition ","535","Made Easy Editorial Board","Made Easy Publications","17","76.5","373.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"78","2018-01-22T07:43:40+00:00","1/22/2018","7:43 AM","2018 - Q1","1","2018","1","22","0","0","1","0","1","0","0","0","0","B07FWWTZX","M","Cracking the CSAT Paper-2","Shipped","1","INR","595","85","MUMBAI","MAHARASHTRA","400053","competition ","680","Arihant Expert","Arihant Publications","17","101.15","493.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"79","2018-01-22T08:11:51+00:00","1/22/2018","8:11 AM","2018 - Q1","1","2018","1","22","0","0","1","0","1","0","0","0","1","B07FWWVWY","F","A Text Book of Optics","Shipped","1","INR","565","85","NEW DELHI","DELHI","110016","college","650","N Subrahmanyam","S. Chand Publishing","13","73.45","491.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"80","2018-01-22T09:36:57+00:00","1/22/2018","9:36 AM","2018 - Q1","1","2018","1","22","0","0","1","0","1","0","0","0","1","B07FWXTVZ","F","A Text Book of Optics","Shipped","1","INR","565","85","CHINNALAPATTI","TAMIL NADU","624302","college","650","N Subrahmanyam","S. Chand Publishing","13","73.45","491.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"81","2018-01-22T10:13:38+00:00","1/22/2018","10:13 AM","2018 - Q1","1","2018","1","22","0","0","1","0","1","0","0","0","1","B07FWXSZV","F","Cracking the CSAT Paper-2","Shipped","1","INR","595","85","THIRUVANANTHAPURAM","KERALA","695001","competition ","680","Arihant Expert","Arihant Publications","17","101.15","493.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"82","2018-01-22T11:11:31+00:00","1/22/2018","11:11 AM","2018 - Q1","1","2018","1","22","0","0","1","0","1","0","0","0","1","B07FWWYWV","F","Cracking the CSAT Paper-2","Shipped","1","INR","595","85","BENGALURU","KARNATAKA","560058","competition ","680","Arihant Expert","Arihant Publications","17","101.15","493.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"83","2018-01-22T16:17:00+00:00","1/22/2018","4:17 PM","2018 - Q1","1","2018","1","22","0","0","1","0","0","0","1","0","0","B07FWYTUR","M","Cracking the CSAT Paper-2","Shipped","1","INR","595","85","UDAIPUR","RAJASTHAN","313001","competition ","680","Arihant Expert","Arihant Publications","17","101.15","493.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"84","2018-01-22T17:10:39+00:00","1/22/2018","5:10 PM","2018 - Q1","1","2018","1","22","0","0","1","0","0","0","1","0","0","B07FWVVYW","M","Cracking the CSAT Paper-2","Shipped","1","INR","595","85","NOIDA","UTTAR PRADESH","201303","competition ","680","Arihant Expert","Arihant Publications","17","101.15","493.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"85","2018-01-23T03:21:35+00:00","1/23/2018","3:21 AM","2018 - Q1","1","2018","1","23","0","0","2","0","0","0","0","1","1","B07FWXUQY","F","Cracking the CSAT Paper-2","Shipped","1","INR","595","85","Pondicherry","Pondicherry","605008","competition ","680","Arihant Expert","Arihant Publications","17","101.15","493.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"86","2018-01-23T09:25:04+00:00","1/23/2018","9:25 AM","2018 - Q1","1","2018","1","23","0","0","2","0","1","0","0","0","0","B07FWYWVR","M","Public Finance","Shipped","1","INR","465","85","MOTIHARI","BIHAR","845401","college","550","Dr H L Bhatia","Vikas Publishing","13","60.45","404.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87","2018-01-23T23:56:55+00:00","1/23/2018","11:56 PM","2018 - Q1","1","2018","1","23","0","0","2","0","0","0","0","1","0","B07FWVXWR","M","Lakshya - Rajasthan Police Sub - Inspector Exam Book Part - I","Shipped","1","INR","499","85","PUNE","MAHARASHTRA","412408","competition ","584","kanti jainmahiveer jainAnshul jain","Menu Publication","17","84.83","414.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"88","2018-01-24T09:01:43+00:00","1/24/2018","9:01 AM","2018 - Q1","1","2018","1","24","0","0","3","0","1","0","0","0","0","B07FWVYTY","M","NEET Prep Guide 2019(With free bookletrevision points Physics,Chemistry,Biology)","Shipped","1","INR","899","85","JEHANABAD","BIHAR","804408","competition ","984","Arihant Expert","Arihant Publications","17","152.83","746.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"89","2018-01-24T15:54:27+00:00","1/24/2018","3:54 PM","2018 - Q1","1","2018","1","24","0","0","3","0","0","1","0","0","0","B07FWWSRT","M","Cracking the CSAT Paper-2","Shipped","1","INR","595","85","THANE, Mira road","MAHARASHTRA","401107","competition ","680","Arihant Expert","Arihant Publications","17","101.15","493.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90","2018-01-24T16:41:37+00:00","1/24/2018","4:41 PM","2018 - Q1","1","2018","1","24","0","0","3","0","0","0","1","0","1","B07FWXUXW","F","Cracking the CSAT Paper-2","Shipped","1","INR","595","85","palakkad","KERALA","678683","competition ","680","Arihant Expert","Arihant Publications","17","101.15","493.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"91","2018-01-24T17:33:29+00:00","1/24/2018","5:33 PM","2018 - Q1","1","2018","1","24","0","0","3","0","0","0","1","0","1","B07FWXSUY","F","Cracking the CSAT Paper-2","Shipped","1","INR","595","85","RAJKOT","GUJARAT","360001","competition ","680","Arihant Expert","Arihant Publications","17","101.15","493.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"92","2018-01-24T18:37:20+00:00","1/24/2018","6:37 PM","2018 - Q1","1","2018","1","24","0","0","3","0","0","0","1","0","1","B07FWWBUR","F","Cracking the CSAT Paper-2","Shipped","1","INR","595","85","BENGALURU","KARNATAKA","560032","competition ","680","Arihant Expert","Arihant Publications","17","101.15","493.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"93","2018-01-25T02:48:25+00:00","1/25/2018","2:48 AM","2018 - Q1","1","2018","1","25","0","0","4","0","0","0","0","1","1","B07FWVVUU","F","ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 1","Shipped","1","INR","610","85","CHANDIGARH","CHANDIGARH","160036","competition ","695","T K V Iyengar","ZONE TECH Publications ","17","103.7","506.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"94","2018-01-25T03:02:19+00:00","1/25/2018","3:02 AM","2018 - Q1","1","2018","1","25","0","0","4","0","0","0","0","1","0","B07FWWXTT","M","ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 1","Shipped","1","INR","610","85","KOLKATA","WEST BENGAL","700102","competition ","695","T K V Iyengar","ZONE TECH Publications ","17","103.7","506.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"95","2018-01-25T09:29:43+00:00","1/25/2018","9:29 AM","2018 - Q1","1","2018","1","25","0","0","4","0","1","0","0","0","1","B07FWVXUY","F","ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 1","Shipped","1","INR","610","85","KOTA","RAJASTHAN","324003","competition ","695","T K V Iyengar","ZONE TECH Publications ","17","103.7","506.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"96","2018-01-25T09:29:43+00:00","1/25/2018","9:29 AM","2018 - Q1","1","2018","1","25","0","0","4","0","1","0","0","0","1","B07FWWYQZ","F","ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 2","Shipped","1","INR","615","85","KOTA","CHHATTISGARH","495113","competition ","700","Made Easy Editorial Board","Made Easy Publication","17","104.55","510.45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"97","2018-01-25T10:41:11+00:00","1/25/2018","10:41 AM","2018 - Q1","1","2018","1","25","0","0","4","0","1","0","0","0","0","B07FWYUYW","M","Objective Physics for NEET - Vol. 1","Shipped","1","INR","600","85","SILIGURI","WEST BENGAL","734004","competition ","685","DC Pandey","Arihant Publications","17","102","498","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"98","2018-01-25T13:08:41+00:00","1/25/2018","1:08 PM","2018 - Q1","1","2018","1","25","0","0","4","0","0","1","0","0","1","B07FWYWWZ","F","NEET Prep Guide 2019(With free bookletrevision points Physics,Chemistry,Biology)","Shipped","1","INR","899","85","Dharmapuri","TAMIL NADU","636905","competition ","984","Arihant Expert","Arihant Publications","17","152.83","746.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"99","2018-01-25T17:06:53+00:00","1/25/2018","5:06 PM","2018 - Q1","1","2018","1","25","0","0","4","0","0","0","1","0","1","B07FWYWYQ","F","Public Finance","Shipped","1","INR","465","85","ALLAHABAD","UTTAR PRADESH","211001","college","550","Dr H L Bhatia","Vikas Publishing","13","60.45","404.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"100","2018-01-25T19:22:52+00:00","1/25/2018","7:22 PM","2018 - Q1","1","2018","1","25","0","0","4","0","0","0","1","0","1","B07FWXVTT","F","Modern Operating Systems 4e","Shipped","1","INR","690","85","BHOPAL","MADHYA PRADESH","462023","college","775","ANDREW S. TANENBAUM HERBERT BOS","Pearson Publications","13","89.7","600.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"101","2018-01-25T20:54:29+00:00","1/25/2018","8:54 PM","2018 - Q1","1","2018","1","25","0","1","4","0","0","0","0","1","0","B07FWXXQV","M","ESE 2018 Mains Examination: Electronics & Telecommunication Engineering - Conventional Solved Papers - Paper - 2","Shipped","1","INR","450","85","MANGALURU","KARNATAKA","575025","competition ","535","Made Easy Editorial Board","Made Easy Publications","17","76.5","373.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"102","2018-01-26T08:09:41+00:00","1/26/2018","8:09 AM","2018 - Q1","1","2018","1","26","0","1","5","0","1","0","0","0","0","B07FWVYQW","M","ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 2","Shipped","1","INR","615","85","ANANTAPUR","ANDHRA PRADESH","515001","competition ","700","Made Easy Editorial Board","Made Easy Publication","17","104.55","510.45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
